time,"I(I2)","P(B2)","V(2)"
9.767500e-10,2.055000e-04,3.206141e+01,-1.093308e-05
9.770000e-10,2.040000e-04,3.206090e+01,-1.092421e-05
9.772500e-10,2.025000e-04,3.206040e+01,-1.091501e-05
9.775000e-10,2.010000e-04,3.205990e+01,-1.090544e-05
9.777500e-10,1.995000e-04,3.205941e+01,-1.089550e-05
9.780000e-10,1.980000e-04,3.205893e+01,-1.088515e-05
9.782500e-10,1.965000e-04,3.205845e+01,-1.087436e-05
9.785000e-10,1.950000e-04,3.205798e+01,-1.086310e-05
9.787500e-10,1.935000e-04,3.205752e+01,-1.085134e-05
9.790000e-10,1.920000e-04,3.205707e+01,-1.083903e-05
9.792500e-10,1.905000e-04,3.205663e+01,-1.082613e-05
9.795000e-10,1.890000e-04,3.205619e+01,-1.081259e-05
9.797500e-10,1.875000e-04,3.205577e+01,-1.079836e-05
9.800000e-10,1.860000e-04,3.205536e+01,-1.078338e-05
9.802500e-10,1.845000e-04,3.205495e+01,-1.076759e-05
9.805000e-10,1.830000e-04,3.205456e+01,-1.075091e-05
9.807500e-10,1.815000e-04,3.205418e+01,-1.073325e-05
9.810000e-10,1.800000e-04,3.205381e+01,-1.071453e-05
9.812500e-10,1.785000e-04,3.205346e+01,-1.069463e-05
9.815000e-10,1.770000e-04,3.205312e+01,-1.067345e-05
9.817500e-10,1.755000e-04,3.205279e+01,-1.065083e-05
9.820000e-10,1.740000e-04,3.205249e+01,-1.062664e-05
9.822500e-10,1.725000e-04,3.205219e+01,-1.060069e-05
9.825000e-10,1.710000e-04,3.205192e+01,-1.057278e-05
9.827500e-10,1.695000e-04,3.205167e+01,-1.054268e-05
9.830000e-10,1.680000e-04,3.205144e+01,-1.051011e-05
9.832500e-10,1.665000e-04,3.205123e+01,-1.047477e-05
9.835000e-10,1.650000e-04,3.205105e+01,-1.043627e-05
9.837500e-10,1.635000e-04,3.205090e+01,-1.039418e-05
9.840000e-10,1.620000e-04,3.205078e+01,-1.034800e-05
9.842500e-10,1.605000e-04,3.205069e+01,-1.029710e-05
9.845000e-10,1.590000e-04,3.205065e+01,-1.024075e-05
9.847500e-10,1.575000e-04,3.205064e+01,-1.017806e-05
9.850000e-10,1.560000e-04,3.205068e+01,-1.010795e-05
9.852500e-10,1.545000e-04,3.205077e+01,-1.002911e-05
9.855000e-10,1.530000e-04,3.205092e+01,-9.939897e-06
9.857500e-10,1.515000e-04,3.205115e+01,-9.838275e-06
9.860000e-10,1.500000e-04,3.205144e+01,-9.721677e-06
9.862500e-10,1.485000e-04,3.205183e+01,-9.586840e-06
9.865000e-10,1.470000e-04,3.205232e+01,-9.429557e-06
9.867500e-10,1.455000e-04,3.205294e+01,-9.244345e-06
9.870000e-10,1.440000e-04,3.205370e+01,-9.023959e-06
9.872500e-10,1.425000e-04,3.205464e+01,-8.758678e-06
9.875000e-10,1.410000e-04,3.205579e+01,-8.435258e-06
9.877500e-10,1.395000e-04,3.205720e+01,-8.035330e-06
9.880000e-10,1.380000e-04,3.205895e+01,-7.532959e-06
9.882500e-10,1.365000e-04,3.206111e+01,-6.890810e-06
9.885000e-10,1.350000e-04,3.206381e+01,-6.054128e-06
9.887500e-10,1.335000e-04,3.206723e+01,-4.941317e-06
9.890000e-10,1.320000e-04,3.207163e+01,-3.429844e-06
9.892500e-10,1.305000e-04,3.207736e+01,-1.338089e-06
9.895000e-10,1.290000e-04,3.208497e+01,1.586618e-06
9.897500e-10,1.275000e-04,3.209520e+01,5.635272e-06
9.900000e-10,1.260000e-04,3.210898e+01,1.099061e-05
9.902500e-10,1.245000e-04,3.212727e+01,1.748918e-05
9.905000e-10,1.230000e-04,3.215070e+01,2.448192e-05
9.907500e-10,1.215000e-04,3.217915e+01,3.085699e-05
9.910000e-10,1.200000e-04,3.221139e+01,3.522344e-05
9.912500e-10,1.185000e-04,3.224507e+01,3.625442e-05
9.915000e-10,1.170000e-04,3.227698e+01,3.309395e-05
9.917500e-10,1.155000e-04,3.230370e+01,2.569328e-05
9.920000e-10,1.140000e-04,3.232237e+01,1.496159e-05
9.922500e-10,1.125000e-04,3.233147e+01,2.660284e-06
9.925000e-10,1.110000e-04,3.233132e+01,-8.965843e-06
9.927500e-10,1.095000e-04,3.232409e+01,-1.774774e-05
9.930000e-10,1.080000e-04,3.231334e+01,-2.218960e-05
9.932500e-10,1.065000e-04,3.230301e+01,-2.190979e-05
9.935000e-10,1.050000e-04,3.229642e+01,-1.775627e-05
9.937500e-10,1.035000e-04,3.229532e+01,-1.153343e-05
9.940000e-10,1.020000e-04,3.229957e+01,-5.425917e-06
9.942500e-10,1.005000e-04,3.230738e+01,-1.325387e-06
9.945000e-10,9.900000e-05,3.231602e+01,-2.962932e-07
9.947500e-10,9.750000e-05,3.232279e+01,-2.348609e-06
9.950000e-10,9.600000e-05,3.232583e+01,-6.560697e-06
9.952500e-10,9.450000e-05,3.232458e+01,-1.147386e-05
9.955000e-10,9.300000e-05,3.231981e+01,-1.560402e-05
9.957500e-10,9.150000e-05,3.231319e+01,-1.789883e-05
9.960000e-10,9.000000e-05,3.230667e+01,-1.800403e-05
9.962500e-10,8.850000e-05,3.230183e+01,-1.627666e-05
9.965000e-10,8.700000e-05,3.229946e+01,-1.357083e-05
9.967500e-10,8.550000e-05,3.229945e+01,-1.089506e-05
9.970000e-10,8.400000e-05,3.230095e+01,-9.071795e-06
9.972500e-10,8.250000e-05,3.230282e+01,-8.511109e-06
9.975000e-10,8.100000e-05,3.230400e+01,-9.154141e-06
9.977500e-10,7.950000e-05,3.230384e+01,-1.057587e-05
9.980000e-10,7.800000e-05,3.230224e+01,-1.218616e-05
9.982500e-10,7.650000e-05,3.229957e+01,-1.344697e-05
9.985000e-10,7.500000e-05,3.229646e+01,-1.403331e-05
9.987500e-10,7.350000e-05,3.229356e+01,-1.389625e-05
9.990000e-10,7.200000e-05,3.229132e+01,-1.322533e-05
9.992500e-10,7.050000e-05,3.228989e+01,-1.234123e-05
9.995000e-10,6.900000e-05,3.228913e+01,-1.156670e-05
9.997500e-10,6.750000e-05,3.228871e+01,-1.112238e-05
1.000000e-09,0.000000e+00,3.228732e+01,-1.395281e-05
1.000250e-09,0.000000e+00,3.228373e+01,-1.616965e-05
1.000500e-09,0.000000e+00,3.227708e+01,-2.015602e-05
1.000750e-09,0.000000e+00,3.226732e+01,-2.380097e-05
1.001000e-09,0.000000e+00,3.225542e+01,-2.597272e-05
1.001250e-09,0.000000e+00,3.224325e+01,-2.582908e-05
1.001500e-09,0.000000e+00,3.223303e+01,-2.316361e-05
1.001750e-09,0.000000e+00,3.222655e+01,-1.854830e-05
1.002000e-09,0.000000e+00,3.222458e+01,-1.317735e-05
1.002250e-09,0.000000e+00,3.222661e+01,-8.462571e-06
1.002500e-09,0.000000e+00,3.223107e+01,-5.547937e-06
1.002750e-09,0.000000e+00,3.223590e+01,-4.940608e-06
1.003000e-09,0.000000e+00,3.223928e+01,-6.393514e-06
1.003250e-09,0.000000e+00,3.224019e+01,-9.061494e-06
1.003500e-09,0.000000e+00,3.223858e+01,-1.184686e-05
1.003750e-09,0.000000e+00,3.223529e+01,-1.379084e-05
1.004000e-09,0.000000e+00,3.223157e+01,-1.436849e-05
1.004250e-09,0.000000e+00,3.222864e+01,-1.359619e-05
1.004500e-09,0.000000e+00,3.222727e+01,-1.193916e-05
1.004750e-09,0.000000e+00,3.222758e+01,-1.007993e-05
1.005000e-09,0.000000e+00,3.222911e+01,-8.650310e-06
1.005250e-09,0.000000e+00,3.223110e+01,-8.026786e-06
1.005500e-09,0.000000e+00,3.223280e+01,-8.249736e-06
1.005750e-09,0.000000e+00,3.223368e+01,-9.072279e-06
1.006000e-09,0.000000e+00,3.223362e+01,-1.009782e-05
1.006250e-09,0.000000e+00,3.223283e+01,-1.094228e-05
1.006500e-09,0.000000e+00,3.223172e+01,-1.136076e-05
1.006750e-09,0.000000e+00,3.223072e+01,-1.130191e-05
1.007000e-09,0.000000e+00,3.223014e+01,-1.088567e-05
1.007250e-09,0.000000e+00,3.223008e+01,-1.032706e-05
1.007500e-09,0.000000e+00,3.223045e+01,-9.843264e-06
1.007750e-09,0.000000e+00,3.223102e+01,-9.579404e-06
1.008000e-09,0.000000e+00,3.223155e+01,-9.574737e-06
1.008250e-09,0.000000e+00,3.223188e+01,-9.772331e-06
1.008500e-09,0.000000e+00,3.223194e+01,-1.005956e-05
1.008750e-09,0.000000e+00,3.223177e+01,-1.031878e-05
1.009000e-09,0.000000e+00,3.223148e+01,-1.046858e-05
1.009250e-09,0.000000e+00,3.223120e+01,-1.048338e-05
1.009500e-09,0.000000e+00,3.223102e+01,-1.038951e-05
1.009750e-09,0.000000e+00,3.223098e+01,-1.024434e-05
1.010000e-09,0.000000e+00,3.223105e+01,-1.010942e-05
1.010250e-09,1.500000e-06,3.223122e+01,-9.963038e-06
1.010500e-09,3.000000e-06,3.223145e+01,-9.841395e-06
1.010750e-09,4.500000e-06,3.223175e+01,-9.696703e-06
1.011000e-09,6.000000e-06,3.223217e+01,-9.507519e-06
1.011250e-09,7.500000e-06,3.223276e+01,-9.271240e-06
1.011500e-09,9.000000e-06,3.223355e+01,-9.010583e-06
1.011750e-09,1.050000e-05,3.223454e+01,-8.767162e-06
1.012000e-09,1.200000e-05,3.223567e+01,-8.585492e-06
1.012250e-09,1.350000e-05,3.223688e+01,-8.495132e-06
1.012500e-09,1.500000e-05,3.223808e+01,-8.499021e-06
1.012750e-09,1.650000e-05,3.223920e+01,-8.572657e-06
1.013000e-09,1.800000e-05,3.224022e+01,-8.673795e-06
1.013250e-09,1.950000e-05,3.224117e+01,-8.758024e-06
1.013500e-09,2.100000e-05,3.224208e+01,-8.793722e-06
1.013750e-09,2.250000e-05,3.224302e+01,-8.770891e-06
1.014000e-09,2.400000e-05,3.224402e+01,-8.701336e-06
1.014250e-09,2.550000e-05,3.224509e+01,-8.611280e-06
1.014500e-09,2.700000e-05,3.224624e+01,-8.530081e-06
1.014750e-09,2.850000e-05,3.224743e+01,-8.479658e-06
1.015000e-09,3.000000e-05,3.224863e+01,-8.468220e-06
1.015250e-09,3.150000e-05,3.224980e+01,-8.489778e-06
1.015500e-09,3.300000e-05,3.225093e+01,-8.528630e-06
1.015750e-09,3.450000e-05,3.225203e+01,-8.566376e-06
1.016000e-09,3.600000e-05,3.225311e+01,-8.588576e-06
1.016250e-09,3.750000e-05,3.225419e+01,-8.588829e-06
1.016500e-09,3.900000e-05,3.225528e+01,-8.569333e-06
1.016750e-09,4.050000e-05,3.225641e+01,-8.538433e-06
1.017000e-09,4.200000e-05,3.225756e+01,-8.506570e-06
1.017250e-09,4.350000e-05,3.225874e+01,-8.482336e-06
1.017500e-09,4.500000e-05,3.225992e+01,-8.469972e-06
1.017750e-09,4.650000e-05,3.226110e+01,-8.468850e-06
1.018000e-09,4.800000e-05,3.226227e+01,-8.474711e-06
1.018250e-09,4.950000e-05,3.226343e+01,-8.481876e-06
1.018500e-09,5.100000e-05,3.226459e+01,-8.485450e-06
1.018750e-09,5.250000e-05,3.226576e+01,-8.482801e-06
1.019000e-09,5.400000e-05,3.226693e+01,-8.473937e-06
1.019250e-09,5.550000e-05,3.226811e+01,-8.460919e-06
1.019500e-09,5.700000e-05,3.226930e+01,-8.446709e-06
1.019750e-09,5.850000e-05,3.227050e+01,-8.433968e-06
1.020000e-09,6.000000e-05,3.227171e+01,-8.424230e-06
1.020250e-09,6.150000e-05,3.227293e+01,-8.417640e-06
1.020500e-09,6.300000e-05,3.227414e+01,-8.413225e-06
1.020750e-09,6.450000e-05,3.227536e+01,-8.409474e-06
1.021000e-09,6.600000e-05,3.227658e+01,-8.404975e-06
1.021250e-09,6.750000e-05,3.227780e+01,-8.398865e-06
1.021500e-09,6.900000e-05,3.227903e+01,-8.390993e-06
1.021750e-09,7.050000e-05,3.228027e+01,-8.381803e-06
1.022000e-09,7.200000e-05,3.228152e+01,-8.372046e-06
1.022250e-09,7.350000e-05,3.228277e+01,-8.362452e-06
1.022500e-09,7.500000e-05,3.228403e+01,-8.353489e-06
1.022750e-09,7.650000e-05,3.228529e+01,-8.345264e-06
1.023000e-09,7.800000e-05,3.228656e+01,-8.337572e-06
1.023250e-09,7.950000e-05,3.228784e+01,-8.330038e-06
1.023500e-09,8.100000e-05,3.228912e+01,-8.322285e-06
1.023750e-09,8.250000e-05,3.229040e+01,-8.314058e-06
1.024000e-09,8.400000e-05,3.229169e+01,-8.305282e-06
1.024250e-09,8.550000e-05,3.229299e+01,-8.296046e-06
1.024500e-09,8.700000e-05,3.229430e+01,-8.286528e-06
1.024750e-09,8.850000e-05,3.229561e+01,-8.276918e-06
1.025000e-09,9.000000e-05,3.229693e+01,-8.267346e-06
1.025250e-09,9.150000e-05,3.229826e+01,-8.257854e-06
1.025500e-09,9.300000e-05,3.229959e+01,-8.248400e-06
1.025750e-09,9.450000e-05,3.230093e+01,-8.238889e-06
1.026000e-09,9.600000e-05,3.230227e+01,-8.229222e-06
1.026250e-09,9.750000e-05,3.230363e+01,-8.219323e-06
1.026500e-09,9.900000e-05,3.230499e+01,-8.209163e-06
1.026750e-09,1.005000e-04,3.230636e+01,-8.198752e-06
1.027000e-09,1.020000e-04,3.230773e+01,-8.188132e-06
1.027250e-09,1.035000e-04,3.230912e+01,-8.177348e-06
1.027500e-09,1.050000e-04,3.231051e+01,-8.166433e-06
1.027750e-09,1.065000e-04,3.231191e+01,-8.155399e-06
1.028000e-09,1.080000e-04,3.231331e+01,-8.144237e-06
1.028250e-09,1.095000e-04,3.231473e+01,-8.132919e-06
1.028500e-09,1.110000e-04,3.231615e+01,-8.121416e-06
1.028750e-09,1.125000e-04,3.231758e+01,-8.109702e-06
1.029000e-09,1.140000e-04,3.231902e+01,-8.097763e-06
1.029250e-09,1.155000e-04,3.232047e+01,-8.085595e-06
1.029500e-09,1.170000e-04,3.232193e+01,-8.073202e-06
1.029750e-09,1.185000e-04,3.232339e+01,-8.060591e-06
1.030000e-09,1.200000e-04,3.232487e+01,-8.047768e-06
1.030250e-09,1.215000e-04,3.232636e+01,-8.034731e-06
1.030500e-09,1.230000e-04,3.232785e+01,-8.021475e-06
1.030750e-09,1.245000e-04,3.232935e+01,-8.007987e-06
1.031000e-09,1.260000e-04,3.233087e+01,-7.994255e-06
1.031250e-09,1.275000e-04,3.233239e+01,-7.980265e-06
1.031500e-09,1.290000e-04,3.233393e+01,-7.966006e-06
1.031750e-09,1.305000e-04,3.233547e+01,-7.951471e-06
1.032000e-09,1.320000e-04,3.233702e+01,-7.936651e-06
1.032250e-09,1.335000e-04,3.233859e+01,-7.921543e-06
1.032500e-09,1.350000e-04,3.234017e+01,-7.906141e-06
1.032750e-09,1.365000e-04,3.234176e+01,-7.890436e-06
1.033000e-09,1.380000e-04,3.234335e+01,-7.874421e-06
1.033250e-09,1.395000e-04,3.234497e+01,-7.858083e-06
1.033500e-09,1.410000e-04,3.234659e+01,-7.841411e-06
1.033750e-09,1.425000e-04,3.234822e+01,-7.824393e-06
1.034000e-09,1.440000e-04,3.234987e+01,-7.807015e-06
1.034250e-09,1.455000e-04,3.235153e+01,-7.789265e-06
1.034500e-09,1.470000e-04,3.235320e+01,-7.771131e-06
1.034750e-09,1.485000e-04,3.235489e+01,-7.752599e-06
1.035000e-09,1.500000e-04,3.235659e+01,-7.733658e-06
1.035250e-09,1.515000e-04,3.235830e+01,-7.714293e-06
1.035500e-09,1.530000e-04,3.236003e+01,-7.694489e-06
1.035750e-09,1.545000e-04,3.236177e+01,-7.674231e-06
1.036000e-09,1.560000e-04,3.236353e+01,-7.653501e-06
1.036250e-09,1.575000e-04,3.236530e+01,-7.632281e-06
1.036500e-09,1.590000e-04,3.236709e+01,-7.610552e-06
1.036750e-09,1.605000e-04,3.236889e+01,-7.588295e-06
1.037000e-09,1.620000e-04,3.237071e+01,-7.565489e-06
1.037250e-09,1.635000e-04,3.237255e+01,-7.542113e-06
1.037500e-09,1.650000e-04,3.237440e+01,-7.518144e-06
1.037750e-09,1.665000e-04,3.237627e+01,-7.493559e-06
1.038000e-09,1.680000e-04,3.237816e+01,-7.468332e-06
1.038250e-09,1.695000e-04,3.238007e+01,-7.442436e-06
1.038500e-09,1.710000e-04,3.238200e+01,-7.415844e-06
1.038750e-09,1.725000e-04,3.238394e+01,-7.388526e-06
1.039000e-09,1.740000e-04,3.238591e+01,-7.360449e-06
1.039250e-09,1.755000e-04,3.238790e+01,-7.331580e-06
1.039500e-09,1.770000e-04,3.238990e+01,-7.301884e-06
1.039750e-09,1.785000e-04,3.239193e+01,-7.271324e-06
1.040000e-09,1.800000e-04,3.239399e+01,-7.239858e-06
1.040250e-09,1.815000e-04,3.239606e+01,-7.207445e-06
1.040500e-09,1.830000e-04,3.239816e+01,-7.174039e-06
1.040750e-09,1.845000e-04,3.240029e+01,-7.139593e-06
1.041000e-09,1.860000e-04,3.240244e+01,-7.104054e-06
1.041250e-09,1.875000e-04,3.240461e+01,-7.067369e-06
1.041500e-09,1.890000e-04,3.240681e+01,-7.029478e-06
1.041750e-09,1.905000e-04,3.240905e+01,-6.990318e-06
1.042000e-09,1.920000e-04,3.241130e+01,-6.949824e-06
1.042250e-09,1.935000e-04,3.241359e+01,-6.907921e-06
1.042500e-09,1.950000e-04,3.241592e+01,-6.864535e-06
1.042750e-09,1.965000e-04,3.241827e+01,-6.819580e-06
1.043000e-09,1.980000e-04,3.242065e+01,-6.772969e-06
1.043250e-09,1.995000e-04,3.242308e+01,-6.724605e-06
1.043500e-09,2.010000e-04,3.242553e+01,-6.674383e-06
1.043750e-09,2.025000e-04,3.242803e+01,-6.622193e-06
1.044000e-09,2.040000e-04,3.243056e+01,-6.567912e-06
1.044250e-09,2.055000e-04,3.243313e+01,-6.511410e-06
1.044500e-09,2.070000e-04,3.243575e+01,-6.452543e-06
1.044750e-09,2.085000e-04,3.243841e+01,-6.391156e-06
1.045000e-09,2.100000e-04,3.244111e+01,-6.327080e-06
1.045250e-09,2.115000e-04,3.244387e+01,-6.260132e-06
1.045500e-09,2.130000e-04,3.244667e+01,-6.190109e-06
1.045750e-09,2.145000e-04,3.244953e+01,-6.116792e-06
1.046000e-09,2.160000e-04,3.245244e+01,-6.039938e-06
1.046250e-09,2.175000e-04,3.245541e+01,-5.959282e-06
1.046500e-09,2.190000e-04,3.245844e+01,-5.874531e-06
1.046750e-09,2.205000e-04,3.246153e+01,-5.785363e-06
1.047000e-09,2.220000e-04,3.246469e+01,-5.691419e-06
1.047250e-09,2.235000e-04,3.246792e+01,-5.592304e-06
1.047500e-09,2.250000e-04,3.247123e+01,-5.487577e-06
1.047750e-09,2.265000e-04,3.247461e+01,-5.376746e-06
1.048000e-09,2.280000e-04,3.247808e+01,-5.259265e-06
1.048250e-09,2.295000e-04,3.248164e+01,-5.134516e-06
1.048500e-09,2.310000e-04,3.248530e+01,-5.001810e-06
1.048750e-09,2.325000e-04,3.248906e+01,-4.860368e-06
1.049000e-09,2.340000e-04,3.249292e+01,-4.709308e-06
1.049250e-09,2.355000e-04,3.249690e+01,-4.547630e-06
1.049500e-09,2.370000e-04,3.250101e+01,-4.374195e-06
1.049750e-09,2.385000e-04,3.250525e+01,-4.187703e-06
1.050000e-09,2.400000e-04,3.250963e+01,-3.986658e-06
1.050250e-09,2.415000e-04,3.251417e+01,-3.769340e-06
1.050500e-09,2.430000e-04,3.251888e+01,-3.533757e-06
1.050750e-09,2.445000e-04,3.252377e+01,-3.277593e-06
1.051000e-09,2.460000e-04,3.252886e+01,-2.998141e-06
1.051250e-09,2.475000e-04,3.253418e+01,-2.692225e-06
1.051500e-09,2.490000e-04,3.253973e+01,-2.356094e-06
1.051750e-09,2.505000e-04,3.254555e+01,-1.985295e-06
1.052000e-09,2.520000e-04,3.255166e+01,-1.574506e-06
1.052250e-09,2.535000e-04,3.255811e+01,-1.117329e-06
1.052500e-09,2.550000e-04,3.256492e+01,-6.060183e-07
1.052750e-09,2.565000e-04,3.257214e+01,-3.112502e-08
1.053000e-09,2.580000e-04,3.257983e+01,6.189667e-07
1.053250e-09,2.595000e-04,3.258805e+01,1.358658e-06
1.053500e-09,2.610000e-04,3.259688e+01,2.205966e-06
1.053750e-09,2.625000e-04,3.260641e+01,3.183648e-06
1.054000e-09,2.640000e-04,3.261676e+01,4.320758e-06
1.054250e-09,2.655000e-04,3.262806e+01,5.654795e-06
1.054500e-09,2.670000e-04,3.264050e+01,7.234756e-06
1.054750e-09,2.685000e-04,3.265429e+01,9.125496e-06
1.055000e-09,2.700000e-04,3.266972e+01,1.141406e-05
1.055250e-09,2.715000e-04,3.268716e+01,1.421902e-05
1.055500e-09,2.730000e-04,3.270710e+01,1.770449e-05
1.055750e-09,2.745000e-04,3.273018e+01,2.210133e-05
1.056000e-09,2.760000e-04,3.275730e+01,2.773972e-05
1.056250e-09,2.775000e-04,3.278968e+01,3.509928e-05
1.056500e-09,2.790000e-04,3.282907e+01,4.488550e-05
1.056750e-09,2.805000e-04,3.287797e+01,5.814171e-05
1.057000e-09,2.820000e-04,3.294005e+01,7.639649e-05
1.057250e-09,2.835000e-04,3.302069e+01,1.018059e-04
1.057500e-09,2.850000e-04,3.312772e+01,1.371578e-04
1.057750e-09,2.865000e-04,3.327223e+01,1.855816e-04
1.058000e-09,2.880000e-04,3.346941e+01,2.504020e-04
1.058250e-09,2.895000e-04,3.374009e+01,3.367203e-04
1.058500e-09,2.910000e-04,3.411428e+01,4.552088e-04
1.058750e-09,2.925000e-04,3.463629e+01,6.242611e-04
1.059000e-09,2.940000e-04,3.535769e+01,8.557086e-04
1.059250e-09,2.955000e-04,3.627569e+01,1.092241e-03
1.059500e-09,2.970000e-04,3.724643e+01,1.175045e-03
1.059750e-09,2.985000e-04,3.806178e+01,1.022381e-03
1.060000e-09,3.000000e-04,3.857789e+01,6.941865e-04
1.060250e-09,3.015000e-04,3.876233e+01,3.099534e-04
1.060500e-09,3.030000e-04,3.867919e+01,-1.894430e-05
1.060750e-09,3.045000e-04,3.845020e+01,-2.192421e-04
1.061000e-09,3.060000e-04,3.820767e+01,-2.688749e-04
1.061250e-09,3.075000e-04,3.805069e+01,-1.969877e-04
1.061500e-09,3.090000e-04,3.802040e+01,-6.492918e-05
1.061750e-09,3.105000e-04,3.810121e+01,6.237451e-05
1.062000e-09,3.120000e-04,3.824207e+01,1.402101e-04
1.062250e-09,3.135000e-04,3.838443e+01,1.540779e-04
1.062500e-09,3.150000e-04,3.848444e+01,1.154963e-04
1.062750e-09,3.165000e-04,3.852329e+01,5.007564e-05
1.063000e-09,3.180000e-04,3.850632e+01,-1.489759e-05
1.063250e-09,3.195000e-04,3.845498e+01,-5.940397e-05
1.063500e-09,3.210000e-04,3.839579e+01,-7.502400e-05
1.063750e-09,3.225000e-04,3.835052e+01,-6.472188e-05
1.064000e-09,3.240000e-04,3.833040e+01,-3.903456e-05
1.064250e-09,3.255000e-04,3.833529e+01,-1.063171e-05
1.064500e-09,3.270000e-04,3.835691e+01,1.047225e-05
1.064750e-09,3.285000e-04,3.838386e+01,1.949956e-05
1.065000e-09,3.300000e-04,3.840632e+01,1.697635e-05
1.065250e-09,3.315000e-04,3.841872e+01,7.007372e-06
1.065500e-09,3.330000e-04,3.842033e+01,-5.107415e-06
1.065750e-09,3.345000e-04,3.841405e+01,-1.492855e-05
1.066000e-09,3.360000e-04,3.840443e+01,-2.004526e-05
1.066250e-09,3.375000e-04,3.839570e+01,-2.024823e-05
1.066500e-09,3.390000e-04,3.839054e+01,-1.694279e-05
1.066750e-09,3.405000e-04,3.838967e+01,-1.221473e-05
1.067000e-09,3.420000e-04,3.839228e+01,-7.957623e-06
1.067250e-09,3.435000e-04,3.839671e+01,-5.331161e-06
1.067500e-09,3.450000e-04,3.840130e+01,-4.626527e-06
1.067750e-09,3.465000e-04,3.840485e+01,-5.453479e-06
1.068000e-09,3.480000e-04,3.840688e+01,-7.082950e-06
1.068250e-09,3.495000e-04,3.840749e+01,-8.782336e-06
1.068500e-09,3.510000e-04,3.840719e+01,-1.003837e-05
1.068750e-09,3.525000e-04,3.840655e+01,-1.063573e-05
1.069000e-09,3.540000e-04,3.840607e+01,-1.061770e-05
1.069250e-09,3.555000e-04,3.840601e+01,-1.018382e-05
1.069500e-09,3.570000e-04,3.840647e+01,-9.579329e-06
1.069750e-09,3.585000e-04,3.840736e+01,-9.012856e-06
1.070000e-09,3.600000e-04,3.840853e+01,-8.615336e-06
1.070250e-09,3.615000e-04,3.840981e+01,-8.435009e-06
1.070500e-09,3.630000e-04,3.841104e+01,-8.454493e-06
1.070750e-09,3.645000e-04,3.841212e+01,-8.616018e-06
1.071000e-09,3.660000e-04,3.841302e+01,-8.845553e-06
1.071250e-09,3.675000e-04,3.841375e+01,-9.071859e-06
1.071500e-09,3.690000e-04,3.841434e+01,-9.239834e-06
1.071750e-09,3.705000e-04,3.841488e+01,-9.318505e-06
1.072000e-09,3.720000e-04,3.841543e+01,-9.303719e-06
1.072250e-09,3.735000e-04,3.841606e+01,-9.215327e-06
1.072500e-09,3.750000e-04,3.841680e+01,-9.089270e-06
1.072750e-09,3.765000e-04,3.841764e+01,-8.966273e-06
1.073000e-09,3.780000e-04,3.841855e+01,-8.880130e-06
1.073250e-09,3.795000e-04,3.841948e+01,-8.848933e-06
1.073500e-09,3.810000e-04,3.842039e+01,-8.871781e-06
1.073750e-09,3.825000e-04,3.842124e+01,-8.931610e-06
1.074000e-09,3.840000e-04,3.842203e+01,-9.002737e-06
1.074250e-09,3.855000e-04,3.842277e+01,-9.060179e-06
1.074500e-09,3.870000e-04,3.842349e+01,-9.087474e-06
1.074750e-09,3.885000e-04,3.842422e+01,-9.080616e-06
1.075000e-09,3.900000e-04,3.842498e+01,-9.047283e-06
1.075250e-09,3.915000e-04,3.842578e+01,-9.002338e-06
1.075500e-09,3.930000e-04,3.842662e+01,-8.961676e-06
1.075750e-09,3.945000e-04,3.842747e+01,-8.936779e-06
1.076000e-09,3.960000e-04,3.842833e+01,-8.931718e-06
1.076250e-09,3.975000e-04,3.842917e+01,-8.943193e-06
1.076500e-09,3.990000e-04,3.843000e+01,-8.963065e-06
1.076750e-09,4.005000e-04,3.843080e+01,-8.982042e-06
1.077000e-09,4.020000e-04,3.843160e+01,-8.993043e-06
1.077250e-09,4.035000e-04,3.843240e+01,-8.993141e-06
1.077500e-09,4.050000e-04,3.843321e+01,-8.983697e-06
1.077750e-09,4.065000e-04,3.843403e+01,-8.968999e-06
1.078000e-09,4.080000e-04,3.843487e+01,-8.954178e-06
1.078250e-09,4.095000e-04,3.843571e+01,-8.943281e-06
1.078500e-09,4.110000e-04,3.843655e+01,-8.938119e-06
1.078750e-09,4.125000e-04,3.843740e+01,-8.938142e-06
1.079000e-09,4.140000e-04,3.843824e+01,-8.941156e-06
1.079250e-09,4.155000e-04,3.843908e+01,-8.944439e-06
1.079500e-09,4.170000e-04,3.843991e+01,-8.945804e-06
1.079750e-09,4.185000e-04,3.844075e+01,-8.944227e-06
1.080000e-09,4.200000e-04,3.844159e+01,-8.939933e-06
1.080250e-09,4.215000e-04,3.844244e+01,-8.934024e-06
1.080500e-09,4.230000e-04,3.844329e+01,-8.927894e-06
1.080750e-09,4.245000e-04,3.844414e+01,-8.922673e-06
1.081000e-09,4.260000e-04,3.844500e+01,-8.918900e-06
1.081250e-09,4.275000e-04,3.844586e+01,-8.916476e-06
1.081500e-09,4.290000e-04,3.844672e+01,-8.914854e-06
1.081750e-09,4.305000e-04,3.844758e+01,-8.913337e-06
1.082000e-09,4.320000e-04,3.844844e+01,-8.911364e-06
1.082250e-09,4.335000e-04,3.844930e+01,-8.908665e-06
1.082500e-09,4.350000e-04,3.845017e+01,-8.905292e-06
1.082750e-09,4.365000e-04,3.845104e+01,-8.901513e-06
