time,"V(VIN)","I(ROUT)","P(B01)","P(B02)"
8.650000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
8.675000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
8.700000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
8.725000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
8.750000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
8.775000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
8.800000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
8.825000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
8.850000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
8.875000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
8.900000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
8.925000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
8.950000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
8.975000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.000000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.025000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.050000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.075000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.100000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.125000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.150000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.175000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.200000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.225000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.250000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.275000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.300000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.325000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.350000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.375000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.400000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.425000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.450000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.475000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.500000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.525000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.550000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.575000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.600000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.625000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.650000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.675000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.700000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.725000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.750000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.775000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.800000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.825000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.850000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.875000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.900000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.925000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.950000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
9.975000e-11,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.000000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.002500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.005000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.007500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.010000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.012500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.015000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.017500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.020000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.022500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.025000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.027500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.030000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.032500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.035000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.037500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.040000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.042500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.045000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.047500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.050000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.052500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.055000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.057500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.060000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.062500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.065000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.067500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.070000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.072500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.075000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.077500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.080000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.082500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.085000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.087500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.090000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.092500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.095000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.097500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.100000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.102500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.105000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.107500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.110000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.112500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.115000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.117500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.120000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.122500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.125000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.127500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.130000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.132500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.135000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.137500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.140000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.142500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.145000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.147500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.150000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.152500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.155000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.157500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.160000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.162500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.165000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.167500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.170000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.172500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.175000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.177500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.180000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.182500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.185000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.187500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.190000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.192500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.195000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.197500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.200000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.202500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.205000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.207500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.210000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.212500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.215000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.217500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.220000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.222500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.225000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.227500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.230000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.232500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.235000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.237500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.240000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.242500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.245000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.247500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.250000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.252500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.255000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.257500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.260000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.262500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.265000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.267500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.270000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.272500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.275000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.277500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.280000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.282500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.285000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.287500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.290000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.292500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.295000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.297500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.300000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.302500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.305000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.307500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.310000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.312500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.315000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.317500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.320000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.322500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.325000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.327500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.330000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.332500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.335000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.337500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.340000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.342500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.345000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.347500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.350000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.352500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.355000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.357500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.360000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.362500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.365000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.367500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.370000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.372500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.375000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.377500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.380000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.382500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.385000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.387500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.390000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.392500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.395000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.397500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.400000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.402500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.405000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.407500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.410000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.412500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.415000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.417500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.420000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.422500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.425000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.427500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.430000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.432500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.435000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.437500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.440000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.442500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.445000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.447500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.450000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.452500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.455000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.457500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.460000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.462500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.465000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.467500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.470000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.472500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.475000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.477500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.480000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.482500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.485000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.487500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.490000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.492500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.495000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.497500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.500000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.502500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.505000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.507500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.510000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.512500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.515000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.517500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.520000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.522500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.525000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.527500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.530000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.532500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.535000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.537500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.540000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.542500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.545000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.547500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.550000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.552500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.555000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.557500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.560000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.562500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.565000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.567500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.570000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.572500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.575000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.577500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.580000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.582500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.585000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.587500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.590000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.592500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.595000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.597500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.600000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.602500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.605000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.607500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.610000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.612500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.615000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.617500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.620000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.622500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.625000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.627500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.630000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.632500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.635000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.637500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.640000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.642500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.645000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.647500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.650000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.652500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.655000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.657500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.660000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.662500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.665000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.667500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.670000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.672500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.675000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.677500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.680000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.682500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.685000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.687500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.690000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.692500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.695000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.697500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.700000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.702500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.705000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.707500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.710000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.712500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.715000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.717500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.720000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.722500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.725000e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
1.727500e-10,0.000000e+00,0.000000e+00,4.046324e-01,6.155778e-01
